date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel
2022-03-10,US,NY,,36,,,iso1:us#iso2:us-ny,4925680,67003,5203515,77133080,,49090,38769,1602,,4572,3247,191,,1754,44285145,17356732,14743692,0.017,,8.7,,0.99,0.1,,,0.71,1,0.892,0.758,8,38051819,1,2,6535874,0.336,60.7,,,,,,,,,0.03,,985,,5.1,,0
2022-03-11,US,NY,,36,,,iso1:us#iso2:us-ny,4927976,67027,5205259,77231206,,49122,38395,1508,,4590,3255,188,,2296,44309145,17360329,14748429,0.018,,9.8,,1.01,0.1,,,0.71,1,0.892,0.758,24,38067917,1,2,6541944,0.336,68.6,,,,,,,,,0.03,,931,,4.8,,0
2022-03-12,US,NY,,36,,,iso1:us#iso2:us-ny,4928980,67027,5206444,77294514,,48948,37079,1454,,4573,3196,160,,1004,44309145,17364829,14753329,0.018,,8.7,,1.03,0.1,,,0.7,1,0.893,0.758,0,38083998,1,2,6548334,0.337,60.6,,,,,,,,,0.03,,895,,4.6,,0
2022-03-13,US,NY,,36,,,iso1:us#iso2:us-ny,4931658,67067,5207630,77333950,,48924,36867,1436,,4573,3150,166,,2678,44309145,17368222,14757399,0.018,,8.4,,1.05,0.1,,,0.69,1,0.893,0.759,40,38097367,1,2,6553871,0.337,59.0,,,,,,,,,0.03,,858,,4.4,,0
2022-03-14,US,NY,,36,,,iso1:us#iso2:us-ny,4932742,67073,5209541,77409592,,44779,33694,1449,,4564,3181,174,,1084,44333945,17370136,14759477,0.019,,8.4,,1.06,0.1,,,0.7,1,0.893,0.759,6,38104180,1,2,6556874,0.337,59.0,,,,,,,,,0.03,,864,,4.4,,0
2022-03-15,US,NY,,36,,,iso1:us#iso2:us-ny,4935240,67105,5212063,77531609,,44886,34822,1407,,4562,3236,153,,2498,44369625,17372760,14762260,0.02,,9.5,,1.08,0.1,,,0.71,1,0.893,0.759,32,38113774,1,2,6560618,0.337,66.5,,,,,,,,,0.03,,854,,4.4,,0
2022-03-16,US,NY,,36,,,iso1:us#iso2:us-ny,4937364,67145,5214535,77653919,,49194,39034,1383,,4556,3287,152,,2124,44392845,17376730,14766854,0.02,,9.9,,1.09,0.1,,,0.72,1,0.893,0.759,40,38129707,1,2,6566936,0.338,69.1,,,,,,,,,0.03,,864,,4.4,,0
2022-03-17,US,NY,,36,,,iso1:us#iso2:us-ny,4939755,67172,5216874,77767372,,49081,38536,1290,,4559,3220,157,,2391,44434845,17380638,14771307,0.021,,10.3,,1.11,0.1,,,0.71,2,0.893,0.759,27,38144703,2,2,6572786,0.338,72.4,,,,,,,,,0.03,,860,,4.4,,0
2022-03-18,US,NY,,36,,,iso1:us#iso2:us-ny,4941880,67191,5219173,77873411,,49043,38288,1325,,4572,3252,155,,2125,44506445,17384306,14775812,0.021,,10.2,,1.12,0.1,,,0.71,2,0.894,0.76,19,38160074,2,2,6578841,0.338,71.5,,,,,,,,,0.03,,869,,4.5,,0
2022-03-19,US,NY,,36,,,iso1:us#iso2:us-ny,4943481,67194,5220886,77945119,,48939,37364,1236,,4547,3185,150,,1601,44506445,17388134,14780174,0.022,,10.6,,1.13,0.1,,,0.7,2,0.894,0.76,3,38175817,2,2,6585433,0.339,74.5,,,,,,,,,0.03,,833,,4.3,,0
2022-03-20,US,NY,,36,,,iso1:us#iso2:us-ny,4946816,67198,5222407,77984985,,48818,37118,1238,,4529,3140,147,,3335,44506445,17391650,14784417,0.022,,11.1,,1.14,0.1,,,0.69,2,0.894,0.76,4,38190519,2,2,6591743,0.339,77.9,,,,,,,,,0.03,,826,,4.2,,0
2022-03-21,US,NY,,36,,,iso1:us#iso2:us-ny,4948160,67203,5224817,78055608,,44845,34392,1271,,4552,3148,153,,1344,44506445,17393746,14786590,0.023,,11.3,,1.14,0.1,,,0.69,2,0.894,0.76,5,38198524,2,2,6595416,0.339,79.3,,,,,,,,,0.03,,827,,4.3,,0
2022-03-22,US,NY,,36,,,iso1:us#iso2:us-ny,4949516,67218,5228204,78176013,,44837,35129,1298,,4540,3237,148,,1356,44506445,17396413,14789035,0.024,,10.5,,1.15,0.1,,,0.71,2,0.894,0.76,15,38209012,2,2,6599782,0.339,73.4,,,,,,,,,0.03,,830,,4.3,,0
2022-03-23,US,NY,,36,,,iso1:us#iso2:us-ny,4953072,67238,5231685,78299917,,49101,38634,1237,,4541,3204,137,,3556,44565145,17400286,14792735,0.026,,11.5,,1.15,0.1,,,0.71,2,0.894,0.76,20,38224231,2,2,6606116,0.34,80.7,,,,,,,,,0.03,,797,,4.1,,0
2022-03-24,US,NY,,36,,,iso1:us#iso2:us-ny,4956766,67242,5235126,78407554,,48904,38539,1192,,4557,3236,138,,3694,44585845,17404113,14796634,0.028,,12.5,,1.16,0.1,,,0.71,2,0.895,0.761,4,38238797,2,2,6611945,0.34,87.4,,,,,,,,,0.02,,775,,4.0,,0
2022-03-25,US,NY,,36,,,iso1:us#iso2:us-ny,4960146,67254,5238287,78522302,,48953,38145,1174,,4559,3246,137,,3380,44613145,17407974,14800348,0.029,,13.4,,1.16,0.1,,,0.71,2,0.895,0.761,12,38253730,2,2,6618042,0.34,93.9,,,,,,,,,0.02,,766,,3.9,,0
2022-03-26,US,NY,,36,,,iso1:us#iso2:us-ny,4961905,67264,5240865,78605271,,48770,36743,1126,,4567,3200,119,,1759,44651045,17411490,14803981,0.029,,13.5,,1.17,0.1,,,0.7,2,0.895,0.761,10,38267957,2,2,6624023,0.341,94.7,,,,,,,,,0.02,,782,,4.0,,0
2022-03-27,US,NY,,36,,,iso1:us#iso2:us-ny,4966262,67276,5242815,78645217,,48727,36798,1159,,4546,3104,126,,4357,44651045,17413422,14805890,0.03,,14.3,,1.17,0.1,,,0.68,2,0.895,0.761,12,38274701,2,3,6626763,0.341,100.0,,,,,,,,,0.02,,803,,4.1,,0
2022-03-28,US,NY,,36,,,iso1:us#iso2:us-ny,4968589,67285,5245773,78716807,,44754,33795,1192,,4571,3131,121,,2327,44651045,17414594,14806780,0.031,,15.0,,1.17,0.1,,,0.68,2,0.895,0.761,9,38278324,2,3,6628422,0.341,105.0,,,,,,,,,0.03,,785,,4.0,,0
2022-03-29,US,NY,,36,,,iso1:us#iso2:us-ny,4970905,67299,5249742,78833102,,44800,34651,1136,,4576,3227,124,,2316,44681145,17419268,14811992,0.032,,15.7,,1.18,0.1,,,0.71,2,0.895,0.761,14,38298545,2,3,6637119,0.341,109.9,,,,,,,,,0.03,,782,,4.0,,0
2022-03-30,US,NY,,36,,,iso1:us#iso2:us-ny,4973964,67306,5254065,78934003,,49017,38715,1143,,4562,3281,124,,3059,44708145,17422217,14814869,0.034,,15.3,,1.18,0.1,,,0.72,2,0.896,0.762,7,38309963,2,3,6641570,0.341,107.4,,,,,,,,,0.02,,807,,4.1,,0
2022-03-31,US,NY,,36,,,iso1:us#iso2:us-ny,4978875,67313,5258189,79039174,,48924,38547,1182,,4568,3259,122,,4911,44745245,17426283,14818932,0.035,,16.2,,1.19,0.1,,,0.71,2,0.896,0.762,7,38328575,2,3,6648048,0.342,113.7,,,,,,,,,0.02,,831,,4.3,,0
2022-04-01,US,NY,,36,,,iso1:us#iso2:us-ny,4982764,67330,5261881,79143757,,48966,38278,1171,,4586,3220,123,,3889,44764755,17430065,14823669,0.037,,16.6,,1.19,0.1,,,0.7,2,0.896,0.762,17,38353584,2,3,6654048,0.342,116.3,,,,,,,,,0.02,,860,,4.4,,0
2022-04-02,US,NY,,36,,,iso1:us#iso2:us-ny,4985141,67334,5264759,79219595,,48770,37017,1143,,4568,3188,118,,2377,44881555,17434265,14828956,0.037,,17.1,,1.2,0.1,,,0.7,2,0.896,0.762,4,38384284,2,3,6660835,0.342,119.4,,,,,,,,,0.02,,892,,4.6,,0
2022-04-03,US,NY,,36,,,iso1:us#iso2:us-ny,4987149,67341,5266294,79247146,,48722,36707,1135,,4567,3114,111,,2008,44881655,17438346,14834855,0.038,,15.3,,1.2,0.1,,,0.68,2,0.896,0.763,7,38420285,2,3,6667909,0.343,107.4,,,,,,,,,0.02,,902,,4.6,,0
2022-04-04,US,NY,,36,,,iso1:us#iso2:us-ny,4993542,67354,,,,45109,34209,1148,,4563,3143,110,,6393,44881655,17441177,14838396,,,18.3,,1.2,0.1,,,0.69,2,0.897,0.763,13,38442440,2,3,6671967,0.343,128.3,,,,,,,,,0.03,,927,,4.8,,0
2022-04-05,US,NY,,36,,,iso1:us#iso2:us-ny,4996128,67357,,,,44807,34841,1256,,4558,3255,114,,2586,44903355,17444284,14842325,,,18.5,,1.21,0.1,,,0.71,2,0.897,0.763,3,38464777,2,3,6676311,0.343,129.7,,,,,,,,,0.03,,939,,4.8,,0
2022-04-06,US,NY,,36,,,iso1:us#iso2:us-ny,4999644,67369,,,,48112,38085,1288,,4553,3238,116,,3516,44985655,17448814,14848089,,,18.9,,1.21,0.1,,,0.71,2,0.897,0.763,12,38501405,2,3,6683242,0.344,132.0,,,,,,,,,0.03,,979,,5.0,,0
2022-04-07,US,NY,,36,,,iso1:us#iso2:us-ny,5005809,67378,,,,47884,37873,1272,,4543,3286,117,,6165,45054355,17453501,14854261,,,19.8,,1.22,0.1,,,0.72,2,0.897,0.764,9,38542854,2,3,6690728,0.344,138.5,,,,,,,,,0.03,,1027,,5.3,,0
2022-04-08,US,NY,,36,,,iso1:us#iso2:us-ny,5011544,67387,,,,47815,37721,1304,,4533,3273,124,,5735,45147055,17457650,14859800,,,21.1,,1.22,0.1,,,0.72,2,0.897,0.764,9,38578436,2,3,6696789,0.344,147.9,,,,,,,,,0.03,,1057,,5.4,,0
2022-04-09,US,NY,,36,,,iso1:us#iso2:us-ny,5014807,67394,,,,47548,36883,1345,,4503,3232,126,,3263,45147055,17462276,14866215,,,21.8,,1.23,0.1,,,0.72,2,0.898,0.764,7,38619905,2,3,6703884,0.345,152.5,,,,,,,,,0.03,,1097,,5.6,,0
2022-04-10,US,NY,,36,,,iso1:us#iso2:us-ny,5018213,67401,,,,47249,36604,1362,,4466,3172,127,,3406,45235355,17465362,14870800,,,22.8,,1.23,0.1,,,0.71,2,0.898,0.764,7,38648845,2,3,6708953,0.345,159.7,,,,,,,,,0.03,,1160,,6.0,,0
2022-04-11,US,NY,,36,,,iso1:us#iso2:us-ny,5027587,67413,,,,43492,33228,1341,,4426,3135,127,,9374,45235355,17469112,14875787,,,25.0,,1.23,0.1,,,0.71,2,0.898,0.765,12,38682931,2,3,6714518,0.345,175.0,,,,,,,,,0.03,,1212,,6.2,,0
