date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel
2021-03-16,US,FL,,12,,,iso1:us#iso2:us-fl,1980547,32448,2454495,21885796,2600,54152,42503,3448,,6477,5053,739,,4791,9824045,4436541,2498540,0.069,,21.1,0.11,0.98,0.1,,,0.78,2,0.207,0.116,101,7197889,2,3,,,147.6,,,,,,,,,0.06,,3234,,15.1,,1
2021-03-17,US,FL,,12,,,iso1:us#iso2:us-fl,1985146,32503,2460328,21983053,2600,58895,45930,3513,,6512,5134,737,,4599,9981955,4524707,2562319,0.069,,20.9,0.12,0.99,0.1,,,0.79,2,0.211,0.119,55,7332554,2,3,,,146.4,,,,,,,,,0.06,,3204,,14.9,,1
2021-03-18,US,FL,,12,,,iso1:us#iso2:us-fl,1990239,32597,2466384,22063625,2600,58885,45766,3456,,6487,5077,728,,5093,10234515,4652763,2630843,0.07,,20.9,0.12,1.0,0.1,,,0.78,2,0.217,0.122,94,7522691,2,3,,,146.5,,,,,,,,,0.06,,3240,,15.1,,1
2021-03-19,US,FL,,12,,,iso1:us#iso2:us-fl,1995379,32650,2472115,22138566,2600,58937,45535,3465,,6474,5053,713,,5140,10646775,4760399,2691206,0.07,,20.9,0.12,1.01,0.1,,,0.78,2,0.222,0.125,53,7684142,2,3,,,146.2,,,,,,,,,0.06,,3220,,15.0,,1
2021-03-20,US,FL,,12,,,iso1:us#iso2:us-fl,2000484,32712,2476858,22186712,2600,58664,43983,3320,,6486,4916,690,,5105,10691345,4963147,2787613,0.07,,20.8,0.12,1.02,0.1,,,0.76,2,0.231,0.13,62,7977789,2,3,,,145.5,,,,,,,,,0.06,,3233,,15.1,,1
2021-03-21,US,FL,,12,,,iso1:us#iso2:us-fl,2004471,32741,2481072,22226042,2600,58516,43048,3304,,6458,4757,671,,3987,10691345,5106288,2855811,0.071,,21.0,0.12,1.03,0.1,,,0.74,2,0.238,0.133,29,8186888,2,3,,,146.9,,,,,,,,,0.06,,3217,,15.0,,1
2021-03-22,US,FL,,12,,,iso1:us#iso2:us-fl,2007333,32778,2486080,22291668,2600,53901,40537,3272,,6452,4818,709,,2862,10691345,5109346,2859122,0.07,,21.0,0.12,1.03,0.1,,,0.75,2,0.238,0.133,37,8191294,2,3,,,147.0,,,,,,,,,0.06,,3177,,14.8,,1
2021-03-23,US,FL,,12,,,iso1:us#iso2:us-fl,2012635,32819,2492387,22381038,2600,54135,42569,3374,,6481,5037,703,,5302,11287195,5152128,2885760,0.071,,21.3,0.11,1.04,0.1,,,0.78,2,0.24,0.134,41,8250717,2,3,,,149.4,,,,,,,,,0.06,,3184,,14.8,,1
2021-03-24,US,FL,,12,,,iso1:us#iso2:us-fl,2017778,32849,2499023,22474177,2600,58812,46034,3313,,6492,5052,698,,5143,11416495,5255602,2938265,0.073,,21.7,0.11,1.04,0.1,,,0.78,2,0.245,0.137,30,8396727,2,3,,,151.9,,,,,,,,,0.06,,3143,,14.6,,1
2021-03-25,US,FL,,12,,,iso1:us#iso2:us-fl,2023551,32956,2505083,22554237,2600,59030,46066,3211,,6507,5087,653,,5773,11575805,5403866,3002731,0.073,,22.2,0.11,1.05,0.1,,,0.78,2,0.252,0.14,107,8603007,2,3,,,155.1,,,,,,,,,0.05,,3114,,14.5,,1
2021-03-26,US,FL,,12,,,iso1:us#iso2:us-fl,2029301,33115,2511397,22629667,2600,58938,45837,3312,,6467,5097,673,,5750,11974735,5546514,3071600,0.074,,22.6,0.11,1.05,0.1,,,0.79,2,0.258,0.143,159,8811431,2,3,,,157.9,,,,,,,,,0.06,,3170,,14.8,,1
2021-03-27,US,FL,,12,,,iso1:us#iso2:us-fl,2035184,33141,2516618,22678801,2600,58615,44448,3243,,6452,4948,644,,5883,12219465,5677465,3160502,0.075,,23.1,0.1,1.05,0.1,,,0.77,2,0.264,0.147,26,9028641,2,3,,,161.6,,,,,,,,,0.06,,3186,,14.8,,1
2021-03-28,US,FL,,12,,,iso1:us#iso2:us-fl,2040127,33177,2521248,22717811,2600,58508,43278,3282,,6427,4679,654,,4943,12219465,5837452,3248263,0.076,,23.7,0.1,1.06,0.1,,,0.73,2,0.272,0.151,36,9271008,2,3,,,166.0,,,,,,,,,0.06,,3263,,15.2,,1
2021-03-29,US,FL,,12,,,iso1:us#iso2:us-fl,2043501,33246,2526783,22784070,2600,54257,41261,3331,,6471,4774,670,,3374,12219465,5840928,3251908,0.076,,24.1,0.1,1.06,0.1,,,0.74,2,0.272,0.151,69,9276711,2,3,,,168.4,,,,,,,,,0.06,,3310,,15.4,,1
2021-03-30,US,FL,,12,,,iso1:us#iso2:us-fl,2048563,33337,2534018,22871545,2600,54272,42933,3332,,6480,4978,663,,5062,12577115,5916809,3313207,0.078,,23.9,0.1,1.06,0.1,,,0.77,2,0.275,0.154,91,9405368,2,3,,,167.3,,,,,,,,,0.06,,3317,,15.4,,1
2021-03-31,US,FL,,12,,,iso1:us#iso2:us-fl,2053857,33424,2540908,22965918,2600,59113,46504,3328,,6468,5013,672,,5294,13153105,6005354,3384591,0.078,,24.0,0.1,1.06,0.1,,,0.78,2,0.28,0.158,87,9563326,2,3,,,168.0,,,,,,,,,0.06,,3347,,15.6,,1
2021-04-01,US,FL,,12,,,iso1:us#iso2:us-fl,2060647,33493,2547656,23043897,2600,59059,46398,3307,,6439,4994,664,,6790,13261815,6117321,3490647,0.08,,24.7,0.1,1.06,0.1,,,0.78,2,0.285,0.163,69,9781739,2,3,,,172.7,,,,,,,,,0.06,,3344,,15.6,,1
2021-04-02,US,FL,,12,,,iso1:us#iso2:us-fl,2067137,33585,2554093,23117302,2600,58897,45701,3316,,6455,5009,669,,6490,13580965,6230063,3586874,0.081,,25.2,0.1,1.06,0.1,,,0.78,3,0.29,0.167,92,9988150,3,3,,,176.2,,,,,,,,,0.06,,3285,,15.3,,1
2021-04-03,US,FL,,12,,,iso1:us#iso2:us-fl,2073154,33651,2560189,23169633,2600,58689,43641,3319,,6437,4813,671,,6017,13882365,6343593,3692088,0.082,,25.3,0.1,1.06,0.1,,,0.75,3,0.295,0.172,66,10204039,3,3,,,176.8,,,,,,,,,0.06,,3318,,15.4,,1
2021-04-04,US,FL,,12,,,iso1:us#iso2:us-fl,2077948,33673,2564734,23205305,2600,58584,42636,3282,,6434,4701,676,,4794,13882365,6552905,3852669,0.082,,25.2,0.1,1.06,0.1,,,0.73,3,0.305,0.179,22,10565844,3,3,,,176.1,,,,,,,,,0.06,,3290,,15.3,,1
2021-04-05,US,FL,,12,,,iso1:us#iso2:us-fl,2081428,33709,2570203,23273335,2600,54819,40532,3348,,6429,4736,700,,3480,13882365,6554477,3854492,0.082,,25.2,0.1,1.06,0.1,,,0.74,3,0.305,0.179,36,10567292,3,3,,,176.6,,,,,,,,,0.06,,3305,,15.4,,1
2021-04-06,US,FL,,12,,,iso1:us#iso2:us-fl,2086984,33779,2577604,23362554,2600,55234,43183,3498,,6453,4995,721,,5556,14715115,6610164,3879316,0.082,,25.6,0.09,1.06,0.1,,,0.77,3,0.308,0.181,70,10645680,3,3,,,178.9,,,,,,,,,0.06,,3328,,15.5,,1
2021-04-07,US,FL,,12,,,iso1:us#iso2:us-fl,2092869,33821,2585622,23461013,2600,58772,45779,3467,,6469,5086,702,,5885,15028975,6692785,3965262,0.083,,25.9,0.09,1.05,0.1,,,0.79,3,0.312,0.185,42,10806283,3,3,,,181.6,,,,,,,,,0.06,,3357,,15.6,,1
2021-04-08,US,FL,,12,,,iso1:us#iso2:us-fl,2100808,33905,2593634,23548139,2600,59085,46165,3495,,6488,5178,731,,7939,15300445,6887386,4111383,0.084,,26.7,0.09,1.05,0.1,,,0.8,3,0.321,0.191,84,11101262,3,3,,,187.0,,,,,,,,,0.06,,3409,,15.9,,1
2021-04-09,US,FL,,12,,,iso1:us#iso2:us-fl,2107929,33967,2600891,23624915,2600,59019,45939,3560,,6476,5121,725,,7121,15556985,7045431,4252378,0.084,,27.1,0.09,1.04,0.1,,,0.79,3,0.328,0.198,62,11367878,3,3,,,189.9,,,,,,,,,0.06,,3462,,16.1,,1
2021-04-10,US,FL,,12,,,iso1:us#iso2:us-fl,2114835,34013,2607708,23680013,2600,58858,44787,3510,,6469,5032,712,,6906,15878475,7204496,4392045,0.085,,27.7,0.09,1.04,0.1,,,0.78,3,0.335,0.204,46,11639845,3,3,,,194.1,,,,,,,,,0.06,,3508,,16.3,,1
2021-04-11,US,FL,,12,,,iso1:us#iso2:us-fl,2120355,34020,2612621,23718210,2600,58717,43801,3596,,6475,4847,724,,5520,15878475,7367260,4525445,0.085,,28.2,0.09,1.03,0.1,,,0.75,3,0.343,0.211,7,11912259,3,3,,,197.4,,,,,,,,,0.06,,3583,,16.7,,1
2021-04-12,US,FL,,12,,,iso1:us#iso2:us-fl,2121968,34055,2619192,23787355,2600,53992,41248,3620,,6457,4835,745,,1613,15878475,7477121,4605451,0.087,,27.0,0.09,1.03,0.1,,,0.75,3,0.348,0.214,35,12083514,3,3,,,188.8,,,,,,,,,0.07,,3615,,16.8,,1
2021-04-13,US,FL,,12,,,iso1:us#iso2:us-fl,2131036,34119,2626414,23876329,2600,54215,43258,3732,,6492,5085,745,,9068,16698515,7553441,4652671,0.087,,29.3,0.08,1.02,0.1,,,0.78,3,0.352,0.217,64,12188472,3,3,,,205.1,,,,,,,,,0.07,,3649,,17.0,,2
2021-04-14,US,FL,,12,,,iso1:us#iso2:us-fl,2137808,34163,2634596,23971155,2600,59051,46889,3827,,6467,5171,754,,6772,16827365,7633413,4705146,0.088,,29.9,0.08,1.01,0.1,,,0.8,3,0.355,0.219,44,12302529,3,3,,,209.2,,,,,,,,,0.06,,3692,,17.2,,2
2021-04-15,US,FL,,12,,,iso1:us#iso2:us-fl,2144570,34237,2642404,24056671,2600,59144,47013,3842,,6491,5222,738,,6762,17004215,7768818,4819498,0.088,,29.1,0.08,1.0,0.1,,,0.8,3,0.362,0.224,74,12550868,3,3,,,203.8,,,,,,,,,0.06,,3700,,17.2,,2
2021-04-16,US,FL,,12,,,iso1:us#iso2:us-fl,2151866,34329,2650201,24134962,2600,59092,46694,3845,,6492,5191,758,,7296,17285825,7884848,4920302,0.088,,29.2,0.08,0.99,0.1,,,0.8,3,0.367,0.229,92,12767808,3,3,,,204.6,,,,,,,,,0.07,,3732,,17.4,,2
2021-04-17,US,FL,,12,,,iso1:us#iso2:us-fl,2158189,34403,2656160,24186858,2600,59097,45099,3724,,6491,5103,777,,6323,17807745,8008113,5051844,0.087,,28.8,0.08,0.98,0.1,,,0.79,3,0.373,0.235,74,13029551,3,3,,,201.9,,,,,,,,,0.06,,3768,,17.5,,2
2021-04-18,US,FL,,12,,,iso1:us#iso2:us-fl,2165023,34438,2661123,24225235,2600,58904,44333,3791,,6474,4929,775,,6834,17807745,8200956,5221061,0.087,,29.7,0.08,0.98,0.1,,,0.76,3,0.382,0.243,35,13397449,3,3,,,208.0,,,,,,,,,0.06,,3793,,17.7,,2
2021-04-19,US,FL,,12,,,iso1:us#iso2:us-fl,2169260,34470,2667310,24294249,2600,54356,42217,3866,,6454,4942,793,,4237,17807745,8202494,5223272,0.087,,31.5,0.08,0.97,0.1,,,0.77,3,0.382,0.243,32,13400013,3,3,,,220.2,,,,,,,,,0.07,,3812,,17.7,,2
2021-04-20,US,FL,,12,,,iso1:us#iso2:us-fl,2174905,34532,2674488,24379845,2600,54502,43777,3952,,6487,5158,806,,5645,18488235,8254998,5255230,0.087,,29.2,0.08,0.96,0.1,,,0.8,3,0.384,0.245,62,13486553,3,3,,,204.3,,,,,,,,,0.07,,3828,,17.8,,2
2021-04-21,US,FL,,12,,,iso1:us#iso2:us-fl,2180476,34615,2681544,24467731,2600,59071,47269,3968,,6464,5193,808,,5571,18605965,8330819,5343155,0.086,,28.4,0.09,0.95,0.1,,,0.8,3,0.388,0.249,83,13652873,3,3,,,198.7,,,,,,,,,0.07,,3821,,17.8,,1
2021-04-22,US,FL,,12,,,iso1:us#iso2:us-fl,2187160,34695,2688432,24549812,2600,58841,47041,3886,,6436,5165,781,,6684,18941505,8416172,5458313,0.085,,28.3,0.09,0.94,0.1,,,0.8,3,0.392,0.254,80,13856952,3,3,,,198.3,,,,,,,,,0.07,,3839,,17.9,,1
2021-04-23,US,FL,,12,,,iso1:us#iso2:us-fl,2192624,34758,2695427,24625019,2600,59049,46790,3865,,6473,5133,811,,5464,19210955,8496266,5578946,0.084,,27.1,0.09,0.93,0.1,,,0.79,3,0.396,0.26,63,14062043,3,3,,,189.8,,,,,,,,,0.07,,3840,,17.9,,1
2021-04-24,US,FL,,12,,,iso1:us#iso2:us-fl,2200035,34811,2700954,24676141,2600,58561,45004,3766,,6415,4956,767,,7411,19583945,8561469,5701137,0.084,,27.8,0.09,0.92,0.1,,,0.77,3,0.399,0.265,53,14252729,3,3,,,194.8,,,,,,,,,0.06,,3791,,17.7,,1
2021-04-25,US,FL,,12,,,iso1:us#iso2:us-fl,2204706,34847,2705206,24710136,2600,58664,44144,3719,,6452,4892,809,,4671,19584145,8637660,5831490,0.083,,26.4,0.09,0.91,0.1,,,0.76,3,0.402,0.272,36,14462795,3,3,,,184.8,,,,,,,,,0.06,,3735,,17.4,,1
2021-04-26,US,FL,,12,,,iso1:us#iso2:us-fl,2208219,34911,2710966,24779789,2600,54086,41970,3843,,6452,4946,802,,3513,19584145,8706265,5906447,0.082,,25.9,0.09,0.9,0.1,,,0.77,3,0.405,0.275,64,14608762,3,3,,,181.4,,,,,,,,,0.07,,3761,,17.5,,1
2021-04-27,US,FL,,12,,,iso1:us#iso2:us-fl,2213490,34957,2717107,24863719,2600,54473,43971,3872,,6476,5173,827,,5271,19934465,8755697,5946271,0.081,,25.7,0.09,0.9,0.1,,,0.8,3,0.408,0.277,46,14698580,3,3,,,179.7,,,,,,,,,0.07,,3767,,17.5,,1
2021-04-28,US,FL,,12,,,iso1:us#iso2:us-fl,2218668,35029,2723529,24954256,2600,59049,47435,3886,,6486,5293,829,,5178,20210185,8819692,6033594,0.079,,25.4,0.1,0.89,0.1,,,0.82,3,0.411,0.281,72,14851191,3,3,,,177.8,,,,,,,,,0.07,,3742,,17.4,,1
2021-04-29,US,FL,,12,,,iso1:us#iso2:us-fl,2224334,35083,2729614,25032382,2600,59053,47164,3821,,6480,5225,834,,5666,20311695,8879732,6136199,0.079,,24.7,0.1,0.88,0.1,,,0.81,2,0.413,0.286,54,15013785,2,3,,,173.1,,,,,,,,,0.06,,3707,,17.3,,1
2021-04-30,US,FL,,12,,,iso1:us#iso2:us-fl,2229640,35160,2735353,25104801,2600,58928,46595,3728,,6489,5191,808,,5306,20748875,8939454,6224705,0.077,,24.6,0.1,0.88,0.1,,,0.8,2,0.416,0.29,77,15159919,2,3,,,172.3,,,,,,,,,0.06,,3614,,16.8,,1
2021-05-01,US,FL,,12,,,iso1:us#iso2:us-fl,2235059,35238,2740089,25156327,2600,58789,44927,3571,,6474,5048,807,,5419,20888605,9084980,6410614,0.075,,23.3,0.1,0.87,0.1,,,0.78,2,0.423,0.298,78,15488105,2,3,,,163.1,,,,,,,,,0.06,,3572,,16.6,,1
2021-05-02,US,FL,,12,,,iso1:us#iso2:us-fl,2238900,35267,2743769,25191612,2600,58732,44249,3626,,6465,4902,803,,3841,20888605,9086831,6413816,0.074,,22.7,0.11,0.87,0.1,,,0.76,2,0.423,0.299,29,15491654,2,3,,,159.2,,,,,,,,,0.06,,3548,,16.5,,1
2021-05-03,US,FL,,12,,,iso1:us#iso2:us-fl,2241975,35306,2748248,25257032,2600,53952,41700,3685,,6451,4843,832,,3075,20888605,9116787,6461145,0.072,,22.5,0.11,0.86,0.1,,,0.75,2,0.424,0.301,39,15566404,2,3,,,157.2,,,,,,,,,0.07,,3448,,16.1,,1
2021-05-04,US,FL,,12,,,iso1:us#iso2:us-fl,2245657,35398,2753431,25336321,2600,54446,43679,3791,,6433,5193,808,,3682,21184875,9138942,6481275,0.071,,21.4,0.11,0.86,0.1,,,0.81,2,0.426,0.302,92,15606003,2,3,,,149.8,,,,,,,,,0.07,,3351,,15.6,,1
2021-05-05,US,FL,,12,,,iso1:us#iso2:us-fl,2250051,35477,2758139,25413942,2600,58987,47060,3675,,6472,5080,770,,4394,21493305,9184860,6553069,0.07,,20.9,0.12,0.86,0.1,,,0.78,2,0.428,0.305,79,15721876,2,3,,,146.1,,,,,,,,,0.06,,3268,,15.2,,1
2021-05-06,US,FL,,12,,,iso1:us#iso2:us-fl,2254555,35548,2763032,25490647,2600,59045,46831,3528,,6456,5174,760,,4504,21683965,9264665,6664283,0.068,,20.1,0.12,0.86,0.1,,,0.8,2,0.431,0.31,71,15893169,2,3,,,140.7,,,,,,,,,0.06,,3178,,14.8,,1
2021-05-07,US,FL,,12,,,iso1:us#iso2:us-fl,2258720,35634,2767512,25557312,2600,59035,46747,3457,,6453,5136,731,,4165,21941005,9332355,6792148,0.066,,19.3,0.13,0.85,0.1,,,0.8,2,0.435,0.316,86,16084479,2,3,,,135.4,,,,,,,,,0.06,,3177,,14.8,,1
2021-05-08,US,FL,,12,,,iso1:us#iso2:us-fl,2262697,35699,2771254,25607052,2600,58610,44843,3306,,6418,4975,718,,3977,22007995,9402537,6893295,0.065,,18.4,0.13,0.85,0.1,,,0.78,2,0.438,0.321,65,16251997,2,3,,,128.7,,,,,,,,,0.06,,3095,,14.4,,1
2021-05-09,US,FL,,12,,,iso1:us#iso2:us-fl,2265928,35730,2773941,25639738,2600,58696,43555,3229,,6450,4786,716,,3231,22007995,9460421,7018269,0.063,,18.0,0.13,0.85,0.1,,,0.74,2,0.44,0.327,31,16431037,2,3,,,125.8,,,,,,,,,0.06,,3010,,14.0,,1
2021-05-10,US,FL,,12,,,iso1:us#iso2:us-fl,2268224,35782,2777869,25705607,2600,53921,41053,3257,,6455,4883,733,,2296,22007995,9522200,7129654,0.062,,17.5,0.14,0.85,0.1,,,0.76,2,0.443,0.332,52,16598829,2,3,,,122.2,,,,,,,,,0.06,,2995,,13.9,,1
2021-05-11,US,FL,,12,,,iso1:us#iso2:us-fl,2271487,35830,2782291,25785598,2600,54278,43188,3373,,6454,4998,738,,3263,22125845,9567391,7195443,0.06,,17.2,0.14,0.85,0.1,,,0.77,2,0.445,0.335,48,16697361,2,3,,,120.3,,,,,,,,,0.06,,2970,,13.8,,1
2021-05-12,US,FL,,12,,,iso1:us#iso2:us-fl,2274671,35881,2786349,25863148,2600,58838,46398,3443,,6475,5011,719,,3184,22293525,9608209,7264532,0.059,,16.4,0.15,0.85,0.1,,,0.77,2,0.447,0.338,51,16801374,2,3,,,114.6,,,,,,,,,0.06,,2975,,13.9,,1
2021-05-13,US,FL,,12,,,iso1:us#iso2:us-fl,2278735,35928,2790352,25930955,2600,59116,46729,3363,,6448,5055,700,,4064,22341735,9655320,7359406,0.058,,16.1,0.15,0.85,0.1,,,0.78,2,0.45,0.343,47,16937994,2,3,,,112.6,,,,,,,,,0.06,,2977,,13.9,,1
2021-05-14,US,FL,,12,,,iso1:us#iso2:us-fl,2282325,35999,2793942,25996771,2600,58965,46020,3338,,6447,4960,686,,3590,22482555,9696388,7437086,0.057,,15.7,0.15,0.84,0.1,,,0.77,2,0.451,0.346,71,17052882,2,3,,,109.9,,,,,,,,,0.06,,2910,,13.5,,1
2021-05-15,US,FL,,12,,,iso1:us#iso2:us-fl,2285644,36055,2796877,26041558,2600,59135,44610,3193,,6437,4951,681,,3319,22546275,9809136,7607709,0.056,,15.3,0.16,0.84,0.1,,,0.77,2,0.457,0.354,56,17325840,2,3,,,106.8,,,,,,,,,0.05,,2919,,13.6,,1
2021-05-16,US,FL,,12,,,iso1:us#iso2:us-fl,2288126,36074,2799272,26076100,2600,58701,43700,3089,,6432,4783,675,,2482,22546275,9811034,7610484,0.055,,14.8,0.16,0.84,0.1,,,0.74,2,0.457,0.354,19,17328800,2,3,,,103.4,,,,,,,,,0.05,,2867,,13.3,,1
2021-05-17,US,FL,,12,,,iso1:us#iso2:us-fl,2290102,36132,2802509,26137490,2600,54271,41321,3103,,6429,4762,684,,1976,22546275,9858497,7667248,0.054,,14.6,0.17,0.84,0.1,,,0.74,2,0.459,0.357,58,17431492,2,3,,,101.9,,,,,,,,,0.06,,2797,,13.0,,1
2021-05-18,US,FL,,12,,,iso1:us#iso2:us-fl,2292907,36226,2806124,26212005,2600,54310,42841,3055,,6457,4957,654,,2805,22612025,9894458,7708335,0.053,,14.2,0.17,0.83,0.1,,,0.77,2,0.461,0.359,94,17502836,2,2,,,99.7,,,,,,,,,0.06,,2691,,12.5,,1
2021-05-19,US,FL,,12,,,iso1:us#iso2:us-fl,2295718,36270,2809437,26282169,2600,59062,46377,2988,,6471,4985,622,,2811,22668395,9934559,7765264,0.052,,14.0,0.17,0.83,0.1,,,0.77,2,0.463,0.362,44,17592926,2,2,,,98.0,,,,,,,,,0.05,,2607,,12.1,,1
2021-05-20,US,FL,,12,,,iso1:us#iso2:us-fl,2298611,36346,2812357,26342165,2600,58971,46376,2899,,6436,4954,609,,2893,22757805,10013464,7842314,0.051,,13.2,0.18,0.83,0.1,,,0.77,2,0.466,0.365,76,17744573,2,2,,,92.5,,,,,,,,,0.05,,2546,,11.9,,1
2021-05-21,US,FL,,12,,,iso1:us#iso2:us-fl,2300982,36440,2815281,26403032,2600,59040,45793,2746,,6454,4892,598,,2371,23115935,10078705,7907005,0.05,,12.4,0.2,0.83,0.1,,,0.76,2,0.469,0.368,94,17868244,2,2,,,86.9,,,,,,,,,0.05,,2497,,11.6,,1
2021-05-22,US,FL,,12,,,iso1:us#iso2:us-fl,2304388,36462,2817789,26446298,2600,58751,44383,2623,,6445,4824,593,,3406,23218725,10180237,7985126,0.049,,12.5,0.19,0.82,0.1,,,0.75,2,0.474,0.372,22,18046544,2,2,,,87.3,,,,,,,,,0.04,,2382,,11.1,,1
2021-05-23,US,FL,,12,,,iso1:us#iso2:us-fl,2306457,36473,2819732,26479769,2600,58562,43339,2607,,6407,4600,582,,2069,23218725,10228992,8035859,0.048,,12.2,0.2,0.82,0.1,,,0.72,2,0.476,0.374,11,18139598,2,2,,,85.3,,,,,,,,,0.04,,2376,,11.1,,1
2021-05-24,US,FL,,12,,,iso1:us#iso2:us-fl,2308063,36500,2822014,26532777,2600,54230,41052,2597,,6420,4622,588,,1606,23218725,10271300,8077640,0.047,,11.9,0.2,0.82,0.1,,,0.72,2,0.478,0.376,27,18217092,2,2,,,83.6,,,,,,,,,0.05,,2367,,11.0,,1
2021-05-25,US,FL,,12,,,iso1:us#iso2:us-fl,2309937,36580,2824783,26598087,2600,54369,43043,2632,,6451,4899,580,,1874,23265835,10300783,8108043,0.046,,11.3,0.21,0.83,0.1,,,0.76,2,0.48,0.378,80,18270527,2,2,,,79.3,,,,,,,,,0.05,,2358,,11.0,,1
2021-05-26,US,FL,,12,,,iso1:us#iso2:us-fl,2312264,36646,2827569,26664814,2600,59134,46569,2555,,6472,4996,578,,2327,23273055,10341847,8151970,0.045,,11.0,0.22,0.83,0.1,,,0.77,2,0.482,0.38,66,18348183,2,2,,,77.0,,,,,,,,,0.04,,2326,,10.8,,1
2021-05-27,US,FL,,12,,,iso1:us#iso2:us-fl,2314602,36732,2829873,26719910,2600,59208,46402,2552,,6477,4959,558,,2338,23318515,10390827,8205341,0.044,,10.6,0.23,0.83,0.1,,,0.77,2,0.484,0.382,86,18442633,2,2,,,74.5,,,,,,,,,0.04,,2325,,10.8,,1
2021-05-28,US,FL,,12,,,iso1:us#iso2:us-fl,2316940,36773,2832235,26778905,2600,59084,45919,2471,,6468,4944,565,,2338,23336435,10437219,8254241,0.043,,10.6,0.23,0.84,0.1,,,0.76,2,0.486,0.384,41,18532296,2,2,,,74.3,,,,,,,,,0.04,,2286,,10.6,,1
2021-05-29,US,FL,,12,,,iso1:us#iso2:us-fl,2316940,36773,2834274,26816416,2600,58730,43963,2408,,6448,4777,554,,0,23702095,10481744,8304027,0.043,,9.3,0.29,0.85,0.1,,,0.74,1,0.488,0.387,0,18620153,1,2,,,65.4,,,,,,,,,0.04,,2309,,10.8,,1
2021-05-30,US,FL,,12,,,iso1:us#iso2:us-fl,2316940,36773,2835737,26844437,2600,58538,43074,2377,,6439,4644,555,,0,23702095,10523659,8351416,0.042,,8.9,0.35,0.86,0.1,,,0.72,1,0.49,0.389,0,18703929,1,2,,,62.6,,,,,,,,,0.04,,2281,,10.6,,1
2021-05-31,US,FL,,12,,,iso1:us#iso2:us-fl,2316940,36773,2836910,26868507,2600,53988,39839,2333,,6435,4693,544,,0,23702095,10588627,8414427,0.042,,8.9,0.41,0.87,0.1,,,0.73,1,0.493,0.392,0,18821195,1,2,,,62.1,,,,,,,,,0.04,,2212,,10.3,,1
2021-06-01,US,FL,,12,,,iso1:us#iso2:us-fl,2322877,36868,2838910,26918775,2600,54102,40845,2355,,6448,4679,540,,5937,23702095,10589244,8414881,0.042,,8.6,0.28,0.88,0.1,,,0.73,1,0.493,0.392,95,18821297,1,2,,,60.2,,,,,,,,,0.04,,2108,,9.8,,0
2021-06-02,US,FL,,12,,,iso1:us#iso2:us-fl,2324111,36923,2841484,26989125,2600,58869,45531,2324,,6462,4911,513,,1234,23716135,10612421,8439014,0.041,,7.9,0.31,0.89,0.1,,,0.76,1,0.494,0.393,55,18864968,1,2,,,55.2,,,,,,,,,0.04,,2048,,9.5,,0
2021-06-03,US,FL,,12,,,iso1:us#iso2:us-fl,2325989,36972,2843812,27053001,2600,58887,45980,2314,,6423,4952,499,,1878,23811975,10634811,8468675,0.04,,7.6,0.32,0.9,0.1,,,0.77,1,0.495,0.394,49,18912564,1,2,,,53.0,,,,,,,,,0.04,,1988,,9.3,,0
2021-06-04,US,FL,,12,,,iso1:us#iso2:us-fl,2285462,36985,2846083,27111360,2600,59007,45912,2177,,6436,4902,490,,,23851035,10667209,8510451,0.04,,,,0.91,0.1,,,0.76,1,0.497,0.396,13,18982387,1,2,,,,,,,,,,,,0.04,,1939,,9.0,,0
2021-06-05,US,FL,,12,,,iso1:us#iso2:us-fl,2285462,36985,2847851,27151621,2600,58614,44217,2048,,6421,4781,462,,0,24056285,10717765,8561621,0.039,,7.1,0.34,0.92,0.1,,,0.74,1,0.499,0.399,0,19078401,1,1,,,49.6,,,,,,,,,0.03,,1889,,8.8,,0
